"Plot Title: Yverdon_les_Tropiques_6"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10963344, SEN S/N: 10963344)","RH, % (LGR S/N: 10963344, SEN S/N: 10963344)"
552,06/14/25 05:50:00 AM,17.701,86.116
553,06/14/25 06:00:00 AM,17.748,86.154
554,06/14/25 06:10:00 AM,17.962,85.385
555,06/14/25 06:20:00 AM,18.271,84.551
556,06/14/25 06:30:00 AM,18.295,84.227
557,06/14/25 06:40:00 AM,18.176,84.310
558,06/14/25 06:50:00 AM,18.771,83.479
559,06/14/25 07:00:00 AM,19.318,81.712
560,06/14/25 07:10:00 AM,19.603,81.691
561,06/14/25 07:20:00 AM,19.841,79.919
562,06/14/25 07:30:00 AM,20.746,77.158
563,06/14/25 07:40:00 AM,20.722,76.638
564,06/14/25 07:50:00 AM,21.724,72.909
565,06/14/25 08:00:00 AM,22.753,69.489
566,06/14/25 08:10:00 AM,22.011,73.227
567,06/14/25 08:20:00 AM,22.753,71.083
568,06/14/25 08:30:00 AM,24.243,66.412
569,06/14/25 08:40:00 AM,23.472,67.596
570,06/14/25 08:50:00 AM,22.992,70.863
571,06/14/25 09:00:00 AM,23.328,71.014
572,06/14/25 09:10:00 AM,24.098,67.916
573,06/14/25 09:20:00 AM,24.653,66.995
574,06/14/25 09:30:00 AM,26.109,63.574
575,06/14/25 09:40:00 AM,26.182,61.808
576,06/14/25 09:50:00 AM,27.235,60.245
577,06/14/25 10:00:00 AM,27.358,57.301
578,06/14/25 10:10:00 AM,28.320,53.683
579,06/14/25 10:20:00 AM,26.965,56.176
580,06/14/25 10:30:00 AM,28.072,52.503
581,06/14/25 10:40:00 AM,28.270,51.635
582,06/14/25 10:50:00 AM,28.791,52.058
583,06/14/25 11:00:00 AM,29.190,50.022
584,06/14/25 11:10:00 AM,28.147,51.331
585,06/14/25 11:20:00 AM,28.990,50.769
586,06/14/25 11:30:00 AM,29.040,50.293
587,06/14/25 11:40:00 AM,29.865,47.744
588,06/14/25 11:50:00 AM,30.091,47.903
589,06/14/25 12:00:00 PM,29.665,49.632
590,06/14/25 12:10:00 PM,30.192,47.752
591,06/14/25 12:20:00 PM,29.815,48.712
592,06/14/25 12:30:00 PM,30.369,48.360
593,06/14/25 12:40:00 PM,30.849,45.872
594,06/14/25 12:50:00 PM,30.697,46.279
595,06/14/25 01:00:00 PM,30.444,46.478
596,06/14/25 01:10:00 PM,30.293,48.611
597,06/14/25 01:20:00 PM,30.394,47.321
598,06/14/25 01:30:00 PM,31.484,45.750
599,06/14/25 01:40:00 PM,31.944,43.096
600,06/14/25 01:50:00 PM,31.561,42.157
601,06/14/25 02:00:00 PM,32.021,41.308
602,06/14/25 02:10:00 PM,32.330,38.863
603,06/14/25 02:20:00 PM,32.330,38.930
604,06/14/25 02:30:00 PM,32.794,37.967
605,06/14/25 02:40:00 PM,32.846,37.533
606,06/14/25 02:50:00 PM,33.001,37.887
607,06/14/25 03:00:00 PM,32.949,37.577
608,06/14/25 03:10:00 PM,33.053,38.094
609,06/14/25 03:20:00 PM,33.053,36.742
610,06/14/25 03:30:00 PM,32.975,37.445
611,06/14/25 03:40:00 PM,32.587,37.609
612,06/14/25 03:50:00 PM,33.287,36.493
613,06/14/25 04:00:00 PM,33.313,36.360
614,06/14/25 04:10:00 PM,33.443,36.474
615,06/14/25 04:20:00 PM,33.861,37.668
616,06/14/25 04:30:00 PM,33.626,36.763
617,06/14/25 04:40:00 PM,33.287,40.306
618,06/14/25 04:50:00 PM,33.339,39.437
619,06/14/25 05:00:00 PM,33.521,38.242
620,06/14/25 05:10:00 PM,32.536,39.556
621,06/14/25 05:20:00 PM,33.157,36.209
622,06/14/25 05:30:00 PM,33.313,36.767
623,06/14/25 05:40:00 PM,32.742,38.771
624,06/14/25 05:50:00 PM,32.124,38.909
625,06/14/25 06:00:00 PM,33.365,37.686
626,06/14/25 06:10:00 PM,33.417,37.116
627,06/14/25 06:20:00 PM,32.949,39.296
628,06/14/25 06:30:00 PM,32.330,38.527
629,06/14/25 06:40:00 PM,33.053,38.499
630,06/14/25 06:50:00 PM,32.047,39.639
631,06/14/25 07:00:00 PM,32.355,40.107
632,06/14/25 07:10:00 PM,31.612,43.125
633,06/14/25 07:20:00 PM,31.689,44.456
634,06/14/25 07:30:00 PM,31.204,45.815
635,06/14/25 07:40:00 PM,31.535,46.479
636,06/14/25 07:50:00 PM,30.925,46.536
637,06/14/25 08:00:00 PM,29.941,52.149
638,06/14/25 08:10:00 PM,29.290,55.028
639,06/14/25 08:20:00 PM,29.515,54.487
640,06/14/25 08:30:00 PM,29.340,56.429
641,06/14/25 08:40:00 PM,29.439,51.182
642,06/14/25 08:50:00 PM,29.165,50.663
643,06/14/25 09:00:00 PM,28.468,57.435
644,06/14/25 09:10:00 PM,28.023,60.088
645,06/14/25 09:20:00 PM,27.136,64.112
646,06/14/25 09:30:00 PM,26.695,65.229
647,06/14/25 09:40:00 PM,26.769,65.150
648,06/14/25 09:50:00 PM,26.329,67.651
649,06/14/25 10:00:00 PM,25.623,68.488
650,06/14/25 10:10:00 PM,24.919,71.253
651,06/14/25 10:20:00 PM,25.210,69.581
652,06/14/25 10:30:00 PM,25.331,68.436
653,06/14/25 10:40:00 PM,24.026,73.001
654,06/14/25 10:50:00 PM,23.641,75.380
655,06/14/25 11:00:00 PM,23.833,74.369
656,06/14/25 11:10:00 PM,23.857,74.140
657,06/14/25 11:20:00 PM,24.002,73.612
658,06/14/25 11:30:00 PM,23.424,74.493
659,06/14/25 11:40:00 PM,23.256,74.169
660,06/14/25 11:50:00 PM,23.280,74.173
661,06/15/25 12:00:00 AM,22.968,74.927
662,06/15/25 12:10:00 AM,23.064,75.207
663,06/15/25 12:20:00 AM,23.184,74.417
664,06/15/25 12:30:00 AM,22.609,75.696
665,06/15/25 12:40:00 AM,22.609,75.638
666,06/15/25 12:50:00 AM,22.585,75.980
667,06/15/25 01:00:00 AM,22.345,76.624
668,06/15/25 01:10:00 AM,22.034,77.537
669,06/15/25 01:20:00 AM,21.294,79.436
670,06/15/25 01:30:00 AM,21.509,79.112
671,06/15/25 01:40:00 AM,21.652,79.085
672,06/15/25 01:50:00 AM,21.056,79.725
673,06/15/25 02:00:00 AM,21.032,80.399
674,06/15/25 02:10:00 AM,20.984,81.206
675,06/15/25 02:20:00 AM,21.032,80.286
676,06/15/25 02:30:00 AM,20.722,81.065
677,06/15/25 02:40:00 AM,20.770,81.385
678,06/15/25 02:50:00 AM,20.746,80.958
679,06/15/25 03:00:00 AM,20.531,80.883
680,06/15/25 03:10:00 AM,20.174,81.395
681,06/15/25 03:20:00 AM,20.603,80.702
682,06/15/25 03:30:00 AM,20.460,80.502
683,06/15/25 03:40:00 AM,20.079,81.627
684,06/15/25 03:50:00 AM,19.960,83.080
685,06/15/25 04:00:00 AM,20.365,83.058
686,06/15/25 04:10:00 AM,20.412,82.595
687,06/15/25 04:20:00 AM,19.746,83.199
688,06/15/25 04:30:00 AM,19.722,82.943
689,06/15/25 04:40:00 AM,19.722,83.110
690,06/15/25 04:50:00 AM,19.698,83.577
691,06/15/25 05:00:00 AM,19.603,84.662
692,06/15/25 05:10:00 AM,19.865,83.891
693,06/15/25 05:20:00 AM,20.126,83.284
694,06/15/25 05:30:00 AM,20.150,81.950
695,06/15/25 05:40:00 AM,20.079,82.883
696,06/15/25 05:50:00 AM,20.246,81.747
697,06/15/25 06:00:00 AM,20.746,77.700
698,06/15/25 06:10:00 AM,21.390,73.745
699,06/15/25 06:20:00 AM,21.270,74.273
700,06/15/25 06:30:00 AM,21.223,74.118
701,06/15/25 06:40:00 AM,21.294,74.335
702,06/15/25 06:50:00 AM,20.746,76.901
703,06/15/25 07:00:00 AM,20.650,77.908
704,06/15/25 07:10:00 AM,20.698,78.317
705,06/15/25 07:20:00 AM,20.793,77.310
706,06/15/25 07:30:00 AM,21.056,77.707
707,06/15/25 07:40:00 AM,21.079,76.883
708,06/15/25 07:50:00 AM,20.936,75.591
709,06/15/25 08:00:00 AM,21.366,74.523
710,06/15/25 08:10:00 AM,21.867,72.090
711,06/15/25 08:20:00 AM,22.011,71.326
712,06/15/25 08:30:00 AM,21.724,73.025
713,06/15/25 08:40:00 AM,21.652,75.244
714,06/15/25 08:50:00 AM,21.772,75.095
715,06/15/25 09:00:00 AM,22.178,70.269
716,06/15/25 09:10:00 AM,23.040,68.889
717,06/15/25 09:20:00 AM,23.569,66.144
718,06/15/25 09:30:00 AM,24.122,64.882
719,06/15/25 09:40:00 AM,25.987,57.066
720,06/15/25 09:50:00 AM,26.524,53.812
721,06/15/25 10:00:00 AM,26.500,52.923
722,06/15/25 10:10:00 AM,27.481,46.249
723,06/15/25 10:20:00 AM,28.097,46.129
724,06/15/25 10:30:00 AM,27.358,43.596
725,06/15/25 10:40:00 AM,27.063,39.749
726,06/15/25 10:50:00 AM,26.818,41.404
727,06/15/25 11:00:00 AM,28.444,40.458
728,06/15/25 11:10:00 AM,29.040,34.435
729,06/15/25 11:20:00 AM,28.766,37.498
730,06/15/25 11:30:00 AM,29.414,37.060
731,06/15/25 11:40:00 AM,29.340,36.348
732,06/15/25 11:50:00 AM,29.389,39.429
733,06/15/25 12:00:00 PM,30.016,36.481
734,06/15/25 12:10:00 PM,29.640,38.855
735,06/15/25 12:20:00 PM,28.916,43.807
736,06/15/25 12:30:00 PM,28.941,43.416
737,06/15/25 12:40:00 PM,28.742,42.703
738,06/15/25 12:50:00 PM,29.490,41.068
739,06/15/25 01:00:00 PM,29.765,39.368
740,06/15/25 01:10:00 PM,29.941,39.620
741,06/15/25 01:20:00 PM,30.444,41.470
742,06/15/25 01:30:00 PM,30.672,40.364
743,06/15/25 01:40:00 PM,30.672,40.963
744,06/15/25 01:50:00 PM,30.697,38.428
745,06/15/25 02:00:00 PM,29.991,38.490
746,06/15/25 02:10:00 PM,29.290,41.476
747,06/15/25 02:20:00 PM,27.604,42.805
748,06/15/25 02:30:00 PM,18.557,74.827
749,06/15/25 02:40:00 PM,19.246,78.693
750,06/15/25 02:50:00 PM,19.674,78.131
751,06/15/25 03:00:00 PM,19.651,78.919
752,06/15/25 03:10:00 PM,19.770,78.208
753,06/15/25 03:20:00 PM,20.293,76.922
754,06/15/25 03:30:00 PM,20.579,73.616
755,06/15/25 03:40:00 PM,21.413,69.037
756,06/15/25 03:50:00 PM,22.178,68.673
757,06/15/25 04:00:00 PM,23.785,60.962
758,06/15/25 04:10:00 PM,24.388,58.873
759,06/15/25 04:20:00 PM,24.291,57.558
760,06/15/25 04:30:00 PM,24.363,57.197
761,06/15/25 04:40:00 PM,24.629,59.065
762,06/15/25 04:50:00 PM,24.968,57.194
763,06/15/25 05:00:00 PM,25.695,56.616
764,06/15/25 05:10:00 PM,24.968,57.349
765,06/15/25 05:20:00 PM,25.914,55.646
766,06/15/25 05:30:00 PM,26.134,54.609
767,06/15/25 05:40:00 PM,26.256,54.532
768,06/15/25 05:50:00 PM,26.231,53.961
769,06/15/25 06:00:00 PM,25.186,53.687
770,06/15/25 06:10:00 PM,24.944,56.785
771,06/15/25 06:20:00 PM,24.412,57.669
772,06/15/25 06:30:00 PM,24.291,56.502
773,06/15/25 06:40:00 PM,24.291,56.439
774,06/15/25 06:50:00 PM,23.954,56.825
775,06/15/25 07:00:00 PM,24.436,56.461
776,06/15/25 07:10:00 PM,24.557,56.292
777,06/15/25 07:20:00 PM,24.388,56.204
778,06/15/25 07:30:00 PM,23.665,58.206
779,06/15/25 07:40:00 PM,23.617,58.754
780,06/15/25 07:50:00 PM,22.561,60.949
781,06/15/25 08:00:00 PM,21.795,64.396
782,06/15/25 08:10:00 PM,21.485,63.983
783,06/15/25 08:20:00 PM,21.270,63.315
784,06/15/25 08:30:00 PM,20.936,65.029
785,06/15/25 08:40:00 PM,20.603,64.792
786,06/15/25 08:50:00 PM,20.579,64.339
787,06/15/25 09:00:00 PM,20.126,65.039
788,06/15/25 09:10:00 PM,19.865,66.273
789,06/15/25 09:20:00 PM,20.103,64.408
790,06/15/25 09:30:00 PM,20.055,64.011
791,06/15/25 09:40:00 PM,20.198,63.556
792,06/15/25 09:50:00 PM,20.150,62.556
793,06/15/25 10:00:00 PM,19.960,62.705
794,06/15/25 10:10:00 PM,19.746,63.360
795,06/15/25 10:20:00 PM,19.722,63.385
796,06/15/25 10:30:00 PM,20.055,61.998
797,06/15/25 10:40:00 PM,19.936,61.133
798,06/15/25 10:50:00 PM,19.793,61.895
799,06/15/25 11:00:00 PM,19.389,64.047
800,06/15/25 11:10:00 PM,19.436,64.413
801,06/15/25 11:20:00 PM,19.365,63.804
802,06/15/25 11:30:00 PM,18.985,64.723
803,06/15/25 11:40:00 PM,18.818,65.704
804,06/15/25 11:50:00 PM,18.818,66.178
805,06/16/25 12:00:00 AM,18.652,67.270
806,06/16/25 12:10:00 AM,17.962,69.924
807,06/16/25 12:20:00 AM,17.415,72.653
808,06/16/25 12:30:00 AM,17.510,73.675
809,06/16/25 12:40:00 AM,17.320,74.466
810,06/16/25 12:50:00 AM,17.106,75.220
811,06/16/25 01:00:00 AM,17.249,75.220
812,06/16/25 01:10:00 AM,16.558,77.341
813,06/16/25 01:20:00 AM,16.606,77.660
814,06/16/25 01:30:00 AM,16.654,77.951
815,06/16/25 01:40:00 AM,16.582,78.272
816,06/16/25 01:50:00 AM,16.129,78.791
817,06/16/25 02:00:00 AM,15.748,80.072
818,06/16/25 02:10:00 AM,15.724,80.565
819,06/16/25 02:20:00 AM,15.748,80.875
820,06/16/25 02:30:00 AM,15.509,81.236
821,06/16/25 02:40:00 AM,15.318,81.304
822,06/16/25 02:50:00 AM,15.270,81.761
823,06/16/25 03:00:00 AM,15.318,82.102
824,06/16/25 03:10:00 AM,15.247,82.031
825,06/16/25 03:20:00 AM,15.294,81.657
826,06/16/25 03:30:00 AM,15.223,81.421
827,06/16/25 03:40:00 AM,15.438,80.862
828,06/16/25 03:50:00 AM,15.485,80.707
829,06/16/25 04:00:00 AM,15.533,80.662
830,06/16/25 04:10:00 AM,14.864,82.657
831,06/16/25 04:20:00 AM,14.481,83.823
832,06/16/25 04:30:00 AM,14.505,84.317
833,06/16/25 04:40:00 AM,14.888,83.916
834,06/16/25 04:50:00 AM,15.270,83.268
835,06/16/25 05:00:00 AM,15.557,83.059
836,06/16/25 05:10:00 AM,15.366,83.125
837,06/16/25 05:20:00 AM,15.533,83.354
838,06/16/25 05:30:00 AM,15.891,82.614
839,06/16/25 05:40:00 AM,16.177,81.577
840,06/16/25 05:50:00 AM,16.225,81.449
841,06/16/25 06:00:00 AM,16.129,82.667
842,06/16/25 06:10:00 AM,16.296,81.078
843,06/16/25 06:20:00 AM,16.296,81.658
844,06/16/25 06:30:00 AM,16.368,81.784
845,06/16/25 06:40:00 AM,16.534,81.019
846,06/16/25 06:50:00 AM,16.725,81.255
847,06/16/25 07:00:00 AM,16.987,81.672
848,06/16/25 07:10:00 AM,17.296,80.908
849,06/16/25 07:20:00 AM,17.439,79.210
850,06/16/25 07:30:00 AM,17.796,79.230
851,06/16/25 07:40:00 AM,18.366,76.357
852,06/16/25 07:50:00 AM,18.699,72.556
853,06/16/25 08:00:00 AM,18.747,70.856
854,06/16/25 08:10:00 AM,18.557,70.617
855,06/16/25 08:20:00 AM,18.866,70.442
856,06/16/25 08:30:00 AM,18.723,71.200
857,06/16/25 08:40:00 AM,18.699,71.602
858,06/16/25 08:50:00 AM,18.794,71.243
859,06/16/25 09:00:00 AM,18.747,71.205
860,06/16/25 09:10:00 AM,18.961,70.751
861,06/16/25 09:20:00 AM,19.056,70.536
862,06/16/25 09:30:00 AM,19.294,69.646
863,06/16/25 09:40:00 AM,20.269,66.700
864,06/16/25 09:50:00 AM,20.436,64.734
865,06/16/25 10:00:00 AM,20.770,62.809
866,06/16/25 10:10:00 AM,20.603,62.751
867,06/16/25 10:20:00 AM,21.413,62.735
868,06/16/25 10:30:00 AM,20.627,62.333
869,06/16/25 10:40:00 AM,20.841,63.393
870,06/16/25 10:50:00 AM,20.984,63.327
871,06/16/25 11:00:00 AM,21.676,62.083
872,06/16/25 11:10:00 AM,20.913,62.048
873,06/16/25 11:20:00 AM,20.984,62.785
874,06/16/25 11:30:00 AM,21.008,61.943
875,06/16/25 11:40:00 AM,20.650,62.729
876,06/16/25 11:50:00 AM,21.366,60.970
877,06/16/25 12:00:00 PM,21.604,58.536
878,06/16/25 12:10:00 PM,21.509,59.805
879,06/16/25 12:20:00 PM,22.226,57.894
880,06/16/25 12:30:00 PM,22.250,57.682
881,06/16/25 12:40:00 PM,21.939,59.506
882,06/16/25 12:50:00 PM,22.058,58.575
883,06/16/25 01:00:00 PM,22.106,57.197
884,06/16/25 01:10:00 PM,22.561,55.003
885,06/16/25 01:20:00 PM,22.130,55.964
886,06/16/25 01:30:00 PM,22.729,52.934
887,06/16/25 01:40:00 PM,22.393,53.701
888,06/16/25 01:50:00 PM,22.441,54.799
889,06/16/25 02:00:00 PM,22.872,54.300
890,06/16/25 02:10:00 PM,23.136,53.461
891,06/16/25 02:20:00 PM,23.232,55.069
892,06/16/25 02:30:00 PM,23.593,49.993
893,06/16/25 02:40:00 PM,23.256,50.803
894,06/16/25 02:50:00 PM,23.593,51.827
895,06/16/25 03:00:00 PM,23.448,52.783
896,06/16/25 03:10:00 PM,23.761,52.544
897,06/16/25 03:20:00 PM,23.809,52.613
898,06/16/25 03:30:00 PM,24.026,48.202
899,06/16/25 03:40:00 PM,23.833,47.379
900,06/16/25 03:50:00 PM,24.146,47.674
901,06/16/25 04:00:00 PM,23.857,48.691
902,06/16/25 04:10:00 PM,24.291,49.194
903,06/16/25 04:20:00 PM,24.243,47.302
904,06/16/25 04:30:00 PM,24.195,47.328
905,06/16/25 04:40:00 PM,24.146,49.047
906,06/16/25 04:50:00 PM,24.219,48.770
907,06/16/25 05:00:00 PM,23.930,48.350
908,06/16/25 05:10:00 PM,24.195,48.767
909,06/16/25 05:20:00 PM,23.905,49.207
910,06/16/25 05:30:00 PM,24.050,48.939
911,06/16/25 05:40:00 PM,23.665,49.399
912,06/16/25 05:50:00 PM,23.857,48.628
913,06/16/25 06:00:00 PM,23.665,49.431
914,06/16/25 06:10:00 PM,23.545,50.113
915,06/16/25 06:20:00 PM,23.521,50.838
916,06/16/25 06:30:00 PM,23.593,47.956
917,06/16/25 06:40:00 PM,23.665,49.303
918,06/16/25 06:50:00 PM,23.112,51.005
919,06/16/25 07:00:00 PM,23.400,48.569
920,06/16/25 07:10:00 PM,23.352,49.485
921,06/16/25 07:20:00 PM,23.256,50.107
922,06/16/25 07:30:00 PM,23.040,50.711
923,06/16/25 07:40:00 PM,22.848,50.811
924,06/16/25 07:50:00 PM,22.513,51.239
925,06/16/25 08:00:00 PM,22.417,51.258
926,06/16/25 08:10:00 PM,22.250,51.518
927,06/16/25 08:20:00 PM,22.106,52.816
928,06/16/25 08:30:00 PM,21.891,55.774
929,06/16/25 08:40:00 PM,21.557,58.559
930,06/16/25 08:50:00 PM,21.413,57.985
931,06/16/25 09:00:00 PM,21.151,58.036
932,06/16/25 09:10:00 PM,20.984,58.899
933,06/16/25 09:20:00 PM,20.841,59.426
934,06/16/25 09:30:00 PM,20.746,59.715
935,06/16/25 09:40:00 PM,20.674,59.338
936,06/16/25 09:50:00 PM,20.603,59.449
937,06/16/25 10:00:00 PM,20.484,59.309
938,06/16/25 10:10:00 PM,20.341,59.804
939,06/16/25 10:20:00 PM,20.269,60.309
940,06/16/25 10:30:00 PM,20.222,60.847
941,06/16/25 10:40:00 PM,20.150,60.805
942,06/16/25 10:50:00 PM,20.079,61.096
943,06/16/25 11:00:00 PM,19.912,61.643
944,06/16/25 11:10:00 PM,19.841,61.329
945,06/16/25 11:20:00 PM,19.722,61.762
946,06/16/25 11:30:00 PM,19.651,62.202
947,06/16/25 11:40:00 PM,19.627,62.018
948,06/16/25 11:50:00 PM,19.436,63.008
949,06/17/25 12:00:00 AM,19.294,64.896
950,06/17/25 12:10:00 AM,19.080,65.364
951,06/17/25 12:20:00 AM,18.866,66.304
952,06/17/25 12:30:00 AM,18.699,67.249
953,06/17/25 12:40:00 AM,18.533,67.836
954,06/17/25 12:50:00 AM,18.461,68.029
955,06/17/25 01:00:00 AM,18.438,68.230
956,06/17/25 01:10:00 AM,18.485,68.561
957,06/17/25 01:20:00 AM,18.390,68.778
958,06/17/25 01:30:00 AM,18.390,68.045
959,06/17/25 01:40:00 AM,18.390,67.399
960,06/17/25 01:50:00 AM,18.343,66.979
961,06/17/25 02:00:00 AM,18.200,67.277
962,06/17/25 02:10:00 AM,18.129,67.558
963,06/17/25 02:20:00 AM,18.033,68.361
964,06/17/25 02:30:00 AM,17.915,68.515
965,06/17/25 02:40:00 AM,17.819,68.527
966,06/17/25 02:50:00 AM,17.891,67.750
967,06/17/25 03:00:00 AM,17.796,67.263
968,06/17/25 03:10:00 AM,17.701,67.275
969,06/17/25 03:20:00 AM,17.653,66.738
970,06/17/25 03:30:00 AM,17.534,66.540
971,06/17/25 03:40:00 AM,17.368,66.863
972,06/17/25 03:50:00 AM,17.368,66.834
973,06/17/25 04:00:00 AM,17.225,67.717
974,06/17/25 04:10:00 AM,17.177,68.001
975,06/17/25 04:20:00 AM,16.987,68.957
976,06/17/25 04:30:00 AM,16.939,68.861
977,06/17/25 04:40:00 AM,16.892,68.445
978,06/17/25 04:50:00 AM,16.844,69.047
979,06/17/25 05:00:00 AM,16.844,69.425
980,06/17/25 05:10:00 AM,16.796,69.416
981,06/17/25 05:20:00 AM,16.630,69.994
982,06/17/25 05:30:00 AM,16.606,70.134
983,06/17/25 05:40:00 AM,16.534,70.669
984,06/17/25 05:50:00 AM,16.487,70.862
985,06/17/25 06:00:00 AM,16.392,70.931
986,06/17/25 06:10:00 AM,16.272,71.023
987,06/17/25 06:20:00 AM,16.320,70.975
988,06/17/25 06:30:00 AM,16.392,71.363
989,06/17/25 06:40:00 AM,16.487,71.179
990,06/17/25 06:50:00 AM,16.630,71.207
991,06/17/25 07:00:00 AM,16.820,70.377
992,06/17/25 07:10:00 AM,17.011,70.065
993,06/17/25 07:20:00 AM,16.963,69.882
994,06/17/25 07:30:00 AM,17.391,69.352
995,06/17/25 07:40:00 AM,17.439,68.487
996,06/17/25 07:50:00 AM,17.819,67.267
997,06/17/25 08:00:00 AM,18.200,66.511
998,06/17/25 08:10:00 AM,18.176,65.059
999,06/17/25 08:20:00 AM,18.414,64.744
1000,06/17/25 08:30:00 AM,18.485,64.161
1001,06/17/25 08:40:00 AM,18.628,63.172
1002,06/17/25 08:50:00 AM,19.056,62.944
1003,06/17/25 09:00:00 AM,18.818,62.125
1004,06/17/25 09:10:00 AM,19.246,61.835
1005,06/17/25 09:20:00 AM,19.127,61.032
1006,06/17/25 09:30:00 AM,19.413,60.444
1007,06/17/25 09:40:00 AM,20.198,59.355
1008,06/17/25 09:50:00 AM,19.817,59.356
1009,06/17/25 10:00:00 AM,20.222,57.802
1010,06/17/25 10:10:00 AM,20.507,57.233
1011,06/17/25 10:20:00 AM,20.627,56.297
1012,06/17/25 10:30:00 AM,20.770,55.547
1013,06/17/25 10:40:00 AM,21.175,55.390
1014,06/17/25 10:50:00 AM,21.366,56.130
1015,06/17/25 11:00:00 AM,21.103,57.261
1016,06/17/25 11:10:00 AM,21.509,55.408
1017,06/17/25 11:20:00 AM,21.891,54.533
1018,06/17/25 11:30:00 AM,21.987,52.799
1019,06/17/25 11:40:00 AM,21.413,54.340
1020,06/17/25 11:50:00 AM,21.939,52.699
1021,06/17/25 12:00:00 PM,22.106,52.722
1022,06/17/25 12:10:00 PM,22.250,52.742
1023,06/17/25 12:20:00 PM,22.920,50.663
1024,06/17/25 12:30:00 PM,22.992,49.977
1025,06/17/25 12:40:00 PM,22.441,50.725
1026,06/17/25 12:50:00 PM,23.160,49.333
1027,06/17/25 01:00:00 PM,23.881,49.618
1028,06/17/25 01:10:00 PM,23.376,48.502
1029,06/17/25 01:20:00 PM,23.833,49.421
1030,06/17/25 01:30:00 PM,23.905,47.420
1031,06/17/25 01:40:00 PM,23.785,48.714
1032,06/17/25 01:50:00 PM,24.315,46.669
1033,06/17/25 02:00:00 PM,24.195,47.520
1034,06/17/25 02:10:00 PM,24.098,47.508
1035,06/17/25 02:20:00 PM,24.050,46.957
1036,06/17/25 02:30:00 PM,24.581,44.832
1037,06/17/25 02:40:00 PM,24.484,45.273
1038,06/17/25 02:50:00 PM,24.581,44.573
1039,06/17/25 03:00:00 PM,25.040,42.581
1040,06/17/25 03:10:00 PM,25.355,43.658
1041,06/17/25 03:20:00 PM,25.331,42.287
1042,06/17/25 03:30:00 PM,25.574,40.480
1043,06/17/25 03:40:00 PM,25.720,40.561
1044,06/17/25 03:50:00 PM,26.378,38.851
1045,06/17/25 04:00:00 PM,25.841,39.389
1046,06/17/25 04:10:00 PM,25.963,40.390
1047,06/17/25 04:20:00 PM,26.500,39.855
1048,06/17/25 04:30:00 PM,26.329,40.100
1049,06/17/25 04:40:00 PM,26.256,39.697
1050,06/17/25 04:50:00 PM,26.475,40.281
1051,06/17/25 05:00:00 PM,26.378,40.040
1052,06/17/25 05:10:00 PM,26.158,39.983
1053,06/17/25 05:20:00 PM,26.524,39.989
1054,06/17/25 05:30:00 PM,26.769,38.361
1055,06/17/25 05:40:00 PM,26.280,39.237
1056,06/17/25 05:50:00 PM,25.914,42.483
1057,06/17/25 06:00:00 PM,25.939,45.091
1058,06/17/25 06:10:00 PM,25.817,45.368
1059,06/17/25 06:20:00 PM,25.331,45.342
1060,06/17/25 06:30:00 PM,25.768,44.876
1061,06/17/25 06:40:00 PM,25.453,45.518
1062,06/17/25 06:50:00 PM,25.428,47.289
1063,06/17/25 07:00:00 PM,25.113,47.378
1064,06/17/25 07:10:00 PM,25.113,46.155
1065,06/17/25 07:20:00 PM,25.210,46.618
1066,06/17/25 07:30:00 PM,25.186,47.259
1067,06/17/25 07:40:00 PM,25.234,46.460
1068,06/17/25 07:50:00 PM,24.871,47.797
1069,06/17/25 08:00:00 PM,24.702,47.391
1070,06/17/25 08:10:00 PM,24.629,47.318
1071,06/17/25 08:20:00 PM,24.532,47.434
1072,06/17/25 08:30:00 PM,24.363,48.405
1073,06/17/25 08:40:00 PM,24.219,48.546
1074,06/17/25 08:50:00 PM,24.002,49.315
1075,06/17/25 09:00:00 PM,23.761,49.888
1076,06/17/25 09:10:00 PM,23.521,50.807
1077,06/17/25 09:20:00 PM,23.280,51.217
1078,06/17/25 09:30:00 PM,23.040,51.153
1079,06/17/25 09:40:00 PM,22.800,51.719
1080,06/17/25 09:50:00 PM,22.561,53.130
1081,06/17/25 10:00:00 PM,21.533,57.696
1082,06/17/25 10:10:00 PM,21.127,59.135
1083,06/17/25 10:20:00 PM,20.484,62.068
1084,06/17/25 10:30:00 PM,20.031,64.156
1085,06/17/25 10:40:00 PM,19.888,65.326
1086,06/17/25 10:50:00 PM,19.984,64.238
1087,06/17/25 11:00:00 PM,19.103,67.292
1088,06/17/25 11:10:00 PM,18.557,69.773
1089,06/17/25 11:20:00 PM,18.461,71.354
1090,06/17/25 11:30:00 PM,18.319,71.761
1091,06/17/25 11:40:00 PM,18.010,72.855
1092,06/17/25 11:50:00 PM,17.962,73.219
1093,06/18/25 12:00:00 AM,18.105,73.247
1094,06/18/25 12:10:00 AM,18.152,72.422
1095,06/18/25 12:20:00 AM,16.630,76.652
1096,06/18/25 12:30:00 AM,16.701,77.904
1097,06/18/25 12:40:00 AM,16.915,76.710
1098,06/18/25 12:50:00 AM,16.796,77.362
1099,06/18/25 01:00:00 AM,17.034,76.707
1100,06/18/25 01:10:00 AM,16.558,77.594
1101,06/18/25 01:20:00 AM,16.010,78.487
1102,06/18/25 01:30:00 AM,15.843,79.454
